ITS Version,URL,Query,Image,Run Time,Result Size (bytes),Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/hXzzOfD-asset-mezzanine-16x9-kX2tsTX.jpg.resize.70x140.jpg,resize,hXzzOfD-asset-mezzanine-16x9-kX2tsTX.jpeg,0.5731351375579834,1529,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/frontline/264424/images/mezzanine_581.jpg.resize.395x222.jpg,resize,mezzanine_581.jpeg,1.0173091888427734,12498,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/bbc/afterlife/197440/images/original_263.jpg.fit.980x551.jpg,fit,original_263.jpeg,1.3616251945495605,74441,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/future-states/137573/images/mezzanine_313.jpg.fit.1024x576.jpg,fit,mezzanine_313.jpeg,0.8945610523223877,69423,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/nature-cat/194744/images/kids-mezzannine-16x9_636.jpg.resize.192x107.png,resize,kids-mezzannine-16x9_636.png,0.6402108669281006,39642,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/address/102763/images/Mezzanine_753.PNG.resize.2048x2048.PNG,resize,Mezzanine_753.PNG,4.178918838500977,1817222,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WNPT/npt-reports-aging-matters/242742/images/mezzanine_789.jpg.crop.200x112.jpg,crop,mezzanine_789.jpeg,0.5120029449462891,4642,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/electric-company/59790/images/Kids-Mezzannine-16x9_773.jpg.resize.520x292.png,resize,Kids-Mezzannine-16x9_773.png,1.0104107856750488,225149,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/cat-in-the-hat/167983/images/kids-mezzannine-16x9_158.jpg.resize.454x255.png,resize,kids-mezzannine-16x9_158.png,0.7876846790313721,126271,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WCTE/one-one-becky-magura/208451/images/mezzanine_234.png,,mezzanine_234.png,2.2349538803100586,1089008,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/z2HUBbI-asset-mezzanine-16x9-x9FJNZc.jpg.resize.360x202.passport.jpg,resize,z2HUBbI-asset-mezzanine-16x9-x9FJNZc.jpeg,0.08112215995788574,0,HTTP Error 500: Internal Server Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/call-midwife/212589/images/mezzanine_290.jpg.fit.300x169.jpg,fit,mezzanine_290.jpeg,0.5362391471862793,7840,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/electric-company/59587/images/Kids-Mezzannine-16x9_204.jpg.resize.520x292.png,resize,Kids-Mezzannine-16x9_204.png,0.8027477264404297,178820,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/poster_images/assets/286966.JPG.resize.710x399.jpg,resize,286966.jpeg,0.14165306091308594,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/WNET/ws-merwin-plant-tree/216464/images/mezzanine_482.jpg.fit.300x169.jpg,fit,mezzanine_482.jpeg,1.9388699531555176,14648,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/poster_images/assets/286968.JPG.resize.710x399.jpg,resize,286968.jpeg,0.17985320091247559,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/great-performances/91969/images/Mezzanine_497.jpg.resize.248x140.jpg,resize,Mezzanine_497.jpeg,0.6170828342437744,10304,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/american-experience/175576/images/mezzanine_964.jpg.resize.248x140.jpg,resize,mezzanine_964.jpeg,0.5213508605957031,7732,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/frontline/261609/images/mezzanine_622.jpg.resize.395x222.jpg,resize,mezzanine_622.jpeg,1.114305019378662,18069,
