ITS Version,URL,Query,Image,Run Time,Result Size (bytes),Error
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/chefsteps/121524/images/mezzanine_677.jpg.fit.143x81.jpg,fit,mezzanine_677.jpeg,0.6126914024353027,4449,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/cyberchase/242040/images/kids-mezzannine-16x9_274.jpg.resize.508x279.jpg,resize,kids-mezzannine-16x9_274.jpeg,0.518791913986206,22887,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/chefsteps/123594/images/mezzanine_614.jpg.fit.143x81.jpg,fit,mezzanine_614.jpeg,0.413438081741333,2909,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs-kids/cyberchase/242019/images/kids-mezzannine-16x9_634.jpg.resize.508x279.jpg,resize,kids-mezzannine-16x9_634.jpeg,0.4952831268310547,25752,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/contentchannels/1990/ZWY4Ifn12YLW6b5TWtoRmQ.jpg.crop.165x247.jpg,crop,ZWY4Ifn12YLW6b5TWtoRmQ.jpeg,0.1701979637145996,0,HTTP Error 404: Not Found
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/i0QKuWH-asset-mezzanine-16x9-zvcWBfb.jpg.fit.1438x728.jpg,fit,i0QKuWH-asset-mezzanine-16x9-zvcWBfb.jpeg,0.5967111587524414,127673,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/9AdtDeu-asset-mezzanine-16x9-c6iLAK2.jpg.fit.373x210.jpg,fit,9AdtDeu-asset-mezzanine-16x9-c6iLAK2.jpeg,0.6030421257019043,22542,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/chefsteps/121524/images/mezzanine_677.jpg.resize.1920x1080.jpg,resize,mezzanine_677.jpeg,0.6767110824584961,237235,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/pbs/great-british-baking-show/155841/images/mezzanine_943.jpg.fit.980x551.jpg,fit,mezzanine_943.jpeg,0.6156699657440186,54634,
new_its_aws,http://its-prod-app-1098184084.us-east-1.elb.amazonaws.com:80/video-assets/r1Y9Jyr-asset-mezzanine-16x9-xs2jyVX.jpg.fit.373x210.jpg,fit,r1Y9Jyr-asset-mezzanine-16x9-xs2jyVX.jpeg,0.5513968467712402,13456,
